minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
20.319,28.431,3.52,4.96,22.986,0.223,24.362,0.223,38.243
21.243,29.939,4.07,5.52,23.978,1.022,25.559,11.136,33.989
22.89,31.502,4.56,5.91,25.444,2.332,27.181,6.691,36.305
24.533,32.41,4.64,5.73,28.555,4.276,28.47,21.418,49.53
24.762,31.763,4.37,5.36,29.544,4.677,28.253,149.754,58.655
23.282,29.612,3.95,4.8,28.598,1.201,26.411,3.159,70.948
23.082,29.443,3.98,4.73,27.745,7.404,26.243,246.236,73.598
23.073,29.433,4.0,4.83,27.681,4.916,26.233,73.703,69.069
22.612,29.226,3.96,4.91,27.754,5.208,25.908,141.975,64.381
22.302,29.063,3.74,4.7,27.637,7.328,25.685,183.406,62.885
21.97,28.719,3.39,4.48,26.656,7.679,25.317,194.907,57.36
20.348,27.382,3.16,4.44,23.946,4.195,23.833,45.878,48.352
20.037,28.145,3.5,4.94,22.949,2.231,24.076,15.407,38.243
20.784,29.476,4.03,5.54,24.01,2.291,25.097,40.657,33.989
21.794,30.407,4.45,5.89,24.707,3.869,26.085,53.368,36.305
23.874,31.713,4.57,5.69,28.555,2.439,27.811,10.048,49.53
24.183,31.183,4.31,5.31,29.518,4.125,27.634,106.524,58.655
23.386,29.718,3.96,4.77,28.46,4.88,26.516,82.128,70.948
23.448,29.81,4.01,4.74,27.842,5.73,26.606,68.886,73.598
23.22,29.58,4.01,4.85,27.72,5.403,26.379,170.523,69.069
22.73,29.343,3.97,4.92,27.754,7.011,26.024,100.522,64.381
22.214,28.938,3.71,4.69,27.438,6.358,25.557,56.001,62.885
21.738,28.487,3.37,4.46,26.579,9.219,25.088,169.186,57.36
20.36,27.394,3.16,4.44,24.081,5.834,23.845,40.699,48.352
19.95,28.059,3.49,4.95,22.728,3.59,23.992,78.933,38.243
19.862,28.555,3.94,5.5,22.67,2.163,24.175,31.325,33.989
21.621,30.234,4.42,5.85,24.783,1.804,25.912,95.921,36.305
23.905,31.744,4.57,5.69,28.555,2.931,27.842,19.497,49.53
23.911,30.916,4.29,5.32,28.382,4.89,27.365,59.194,58.655
23.011,29.341,3.93,4.76,27.143,1.81,26.144,14.83,70.948
22.862,29.223,3.94,4.71,28.872,2.287,26.022,47.68,73.598
23.02,29.381,3.99,4.83,27.659,1.599,26.18,37.123,69.069
22.603,29.217,3.96,4.91,26.635,1.808,25.899,5.726,64.381
22.547,29.271,3.74,4.71,27.637,7.143,25.891,91.564,62.885
21.91,28.658,3.38,4.46,26.656,12.471,25.258,307.895,57.36
20.865,27.901,3.2,4.43,25.097,6.854,24.352,195.759,48.352
21.232,29.343,3.59,4.96,23.991,2.836,25.275,21.305,38.243
21.927,30.659,4.15,5.63,24.01,1.142,26.28,7.657,33.989
22.256,30.866,4.48,5.91,25.483,3.641,26.544,23.328,36.305
24.354,32.192,4.62,5.69,28.555,2.693,28.29,11.397,49.53
24.799,31.8,4.37,5.35,29.518,5.381,28.291,51.302,58.655
23.642,29.972,4.0,4.82,28.542,7.718,26.771,91.027,70.948
22.973,29.333,3.97,4.74,27.745,4.566,26.132,44.338,73.598
22.703,29.063,3.96,4.81,27.717,2.665,25.863,11.479,69.069
22.899,29.512,3.98,4.91,27.754,5.828,26.194,105.354,64.381
22.533,29.296,3.76,4.73,27.637,9.2,25.918,212.171,62.885
21.647,28.396,3.37,4.45,26.451,11.793,24.996,236.657,57.36
21.113,28.15,3.21,4.45,25.097,7.479,24.6,186.84,48.352
20.692,28.803,3.55,4.96,23.517,4.711,24.733,144.453,38.243
21.569,30.263,4.1,5.54,24.007,1.095,25.884,1.544,33.989
23.076,31.686,4.58,5.95,26.1,1.506,27.392,4.602,36.305
24.062,31.904,4.59,5.72,28.555,6.34,27.963,153.657,49.53
24.72,31.721,4.36,5.32,29.518,1.621,28.175,14.55,58.655
23.932,30.263,4.02,4.81,28.598,4.687,27.063,48.845,70.948
23.332,29.694,3.99,4.75,27.745,1.54,26.494,3.628,73.598
23.168,29.529,4.01,4.83,27.717,2.694,26.329,80.15,69.069
23.112,29.726,4.0,4.92,27.861,3.905,26.407,60.334,64.381
22.784,29.543,3.78,4.75,27.637,6.848,26.164,151.964,62.885
21.621,28.374,3.35,4.48,26.652,14.179,24.974,547.91,57.36
20.463,27.534,3.18,4.43,23.658,2.846,23.987,17.109,48.352
20.723,28.832,3.56,4.96,23.517,4.602,24.763,133.465,38.243
21.082,29.817,4.07,5.54,23.754,0.349,25.436,0.349,33.989
22.99,31.599,4.57,5.93,25.879,1.09,27.277,2.46,36.305
24.096,31.975,4.61,5.71,28.555,6.009,28.032,103.075,49.53
25.167,32.167,4.4,5.32,29.518,0.888,28.619,3.971,58.655
24.452,30.783,4.06,4.84,28.598,5.31,27.621,121.566,70.948
23.237,29.599,3.98,4.75,27.745,4.439,26.398,37.474,73.598
23.25,29.612,4.02,4.83,27.72,3.853,26.409,101.435,69.069
23.111,29.726,4.01,4.93,27.754,4.398,26.405,133.44,64.381
22.608,29.371,3.78,4.74,27.6,9.662,25.992,231.594,62.885
21.865,28.613,3.37,4.46,26.596,7.006,25.213,377.587,57.36
20.691,27.726,3.17,4.44,24.108,5.547,24.177,142.231,48.352
20.543,28.653,3.54,4.96,23.517,1.715,24.584,75.754,38.243
20.849,29.541,4.04,5.54,23.906,3.52,25.163,118.704,33.989
22.247,30.857,4.49,5.89,25.879,0.658,26.535,0.657,36.305
23.884,31.723,4.57,5.69,28.555,4.233,27.82,49.778,49.53
24.254,31.295,4.33,5.32,29.513,5.067,27.746,91.122,58.655
24.001,30.333,4.02,4.81,28.497,4.024,27.132,69.869,70.948
23.157,29.519,3.98,4.75,27.745,1.33,26.317,3.006,73.598
23.014,29.375,3.99,4.83,27.72,2.76,26.173,35.456,69.069
22.798,29.411,3.97,4.91,27.754,3.33,26.092,37.275,64.381
22.425,29.149,3.73,4.71,27.637,10.079,25.768,302.894,62.885
21.825,28.573,3.38,4.46,26.612,11.326,25.174,213.701,57.36
20.649,27.684,3.17,4.45,23.618,4.696,24.135,193.582,48.352
20.169,28.278,3.5,4.95,22.971,4.619,24.21,93.665,38.243
20.991,29.725,4.07,5.53,23.861,0.989,25.344,13.149,33.989
22.45,31.061,4.5,5.89,24.97,4.257,26.739,37.549,36.305
24.533,32.41,4.64,5.73,28.555,2.462,28.47,18.952,49.53
24.507,31.574,4.37,5.37,29.544,1.034,28.026,3.634,58.655
23.878,30.209,4.02,4.82,28.497,2.191,27.008,7.527,70.948
23.018,29.378,3.98,4.75,27.745,2.366,26.178,5.01,73.598
22.81,29.17,3.98,4.8,27.726,2.936,25.97,10.48,69.069
23.177,29.792,4.02,4.92,27.754,5.987,26.471,44.794,64.381
22.551,29.315,3.77,4.72,27.641,9.877,25.936,246.669,62.885
22.125,28.871,3.41,4.47,26.656,6.055,25.471,41.464,57.36
20.916,27.952,3.19,4.45,24.811,7.289,24.403,179.55,48.352
20.397,28.507,3.53,4.95,22.972,2.719,24.439,62.273,38.243
21.594,30.289,4.1,5.54,24.01,0.467,25.909,0.467,33.989
22.829,31.441,4.56,5.93,25.879,4.414,27.12,41.257,36.305
24.38,32.218,4.62,5.69,28.555,3.869,28.315,61.06,49.53
25.484,32.485,4.45,5.36,30.934,3.371,28.96,55.332,58.655
24.151,30.482,4.03,4.84,28.012,3.818,27.28,44.572,70.948
23.255,29.617,3.99,4.75,27.745,4.045,26.416,34.33,73.598
