minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
18.69,30.255,4.48,6.33,20.846,0.389,24.458,0.457,27.521
20.887,32.569,5.2,6.94,22.533,2.45,26.721,45.631,29.128
22.152,33.089,5.39,6.91,25.061,4.129,27.601,51.934,41.366
22.821,32.635,5.19,6.53,26.069,6.686,27.726,51.223,51.807
22.168,30.29,4.53,5.55,25.785,5.759,26.2,144.16,72.807
21.755,29.411,4.35,5.23,25.455,9.551,25.579,197.131,79.287
21.595,29.331,4.35,5.36,25.357,7.624,25.454,117.225,72.778
20.913,29.509,4.43,5.62,25.219,8.113,25.198,107.131,64.52
20.643,29.129,4.05,5.27,24.981,9.924,24.887,111.887,61.652
19.575,28.243,3.63,5.02,23.399,4.813,23.883,58.696,52.669
18.48,27.978,3.5,5.1,21.331,1.653,23.202,25.183,40.677
18.253,29.168,3.91,5.69,19.897,0.962,23.697,3.157,30.388
19.206,30.77,4.55,6.36,20.884,1.36,24.973,11.032,27.521
21.196,32.876,5.23,6.94,22.533,1.27,27.029,11.144,29.128
22.823,33.759,5.48,6.97,25.029,3.735,28.279,63.507,41.366
22.156,31.984,5.09,6.54,26.114,5.956,27.07,142.92,51.807
21.296,29.409,4.44,5.52,25.749,10.878,25.319,275.93,72.807
20.447,28.081,4.21,5.15,25.415,8.721,24.249,232.018,79.287
21.352,29.078,4.32,5.32,25.364,6.247,25.2,104.612,72.778
20.879,29.475,4.43,5.62,25.219,6.976,25.164,101.198,64.52
20.443,28.929,4.03,5.27,24.981,7.58,24.687,89.903,61.652
19.24,27.907,3.59,5.0,23.273,6.971,23.562,85.685,52.669
18.584,28.063,3.5,5.1,21.331,1.442,23.288,13.287,40.677
18.124,29.038,3.88,5.69,19.913,1.422,23.567,12.505,30.388
18.819,30.383,4.5,6.36,20.897,3.111,24.586,69.277,27.521
20.172,31.831,5.11,6.88,22.121,1.877,25.982,34.868,29.128
22.556,33.478,5.43,6.89,25.029,3.263,27.986,91.387,41.366
23.031,32.857,5.2,6.56,26.069,4.705,27.931,98.806,51.807
21.854,29.968,4.5,5.56,25.833,6.204,25.883,154.763,72.807
21.102,28.736,4.27,5.19,25.415,11.72,24.905,178.921,79.287
20.885,28.621,4.3,5.27,25.38,8.683,24.743,115.659,72.778
21.325,29.908,4.47,5.62,25.219,2.929,25.608,17.915,64.52
20.452,28.939,4.03,5.28,24.987,13.517,24.695,239.04,61.652
19.493,28.14,3.61,5.03,23.591,5.436,23.794,88.057,52.669
18.061,27.534,3.46,5.09,21.331,3.206,22.781,30.208,40.677
18.017,28.93,3.88,5.68,19.943,1.247,23.459,3.27,30.388
18.742,30.305,4.48,6.35,20.504,1.906,24.508,15.64,27.521
20.148,31.846,5.12,6.93,22.282,0.724,25.997,1.791,29.128
21.402,32.339,5.3,6.85,23.74,6.883,26.848,181.728,41.366
22.075,31.899,5.1,6.5,26.122,5.024,26.973,47.256,51.807
21.218,29.311,4.42,5.49,25.833,10.462,25.227,261.916,72.807
21.053,28.687,4.27,5.17,25.378,7.18,24.856,133.106,79.287
21.553,29.276,4.34,5.32,25.357,6.679,25.398,73.396,72.778
21.299,29.86,4.45,5.62,25.219,8.151,25.561,127.77,64.52
20.543,29.03,4.03,5.27,24.987,8.55,24.786,160.611,61.652
19.619,28.285,3.63,5.01,23.591,6.516,23.926,107.459,52.669
18.654,28.116,3.5,5.1,21.331,3.029,23.34,31.818,40.677
17.937,28.851,3.88,5.69,19.93,2.858,23.38,8.446,30.388
