minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
20.603,29.592,3.6,5.11,23.342,3.857,25.068,94.589,41.088
20.259,30.366,3.93,5.67,21.932,0.911,25.286,5.094,29.785
20.904,31.198,4.41,6.17,23.229,0.137,26.027,0.136,26.645
22.732,32.693,4.91,6.57,25.164,0.26,27.714,0.26,28.671
24.108,33.379,5.07,6.45,27.23,5.357,28.702,122.241,43.277
24.46,32.765,4.82,6.14,28.196,4.434,28.586,160.212,50.249
23.175,30.191,4.23,5.27,27.919,11.242,26.672,355.457,69.779
22.333,29.055,4.06,5.01,27.339,13.577,25.678,375.848,74.083
22.409,28.999,4.02,4.97,27.22,16.303,25.686,469.626,72.273
22.171,29.466,4.13,5.29,26.987,9.154,25.783,180.704,61.215
22.18,29.879,3.97,5.22,26.844,7.864,26.014,112.8,55.65
21.701,29.702,3.66,5.01,25.668,6.361,25.676,163.331,48.988
20.486,29.513,3.59,5.13,23.342,4.001,24.988,149.379,42.416
19.235,29.341,3.84,5.69,21.045,0.222,24.264,0.222,27.283
20.264,30.559,4.35,6.04,22.103,1.114,25.387,8.806,31.886
21.926,31.888,4.84,6.46,24.051,1.456,26.908,21.386,32.374
23.771,33.041,5.04,6.34,27.31,5.329,28.379,145.798,49.299
22.944,31.249,4.67,5.9,27.915,11.089,27.069,279.48,59.713
22.772,29.783,4.19,5.07,27.919,11.508,26.261,304.46,78.302
