minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
24.856,33.885,5.13,6.03,28.952,5.008,29.347,87.346,70.632
24.731,33.448,4.86,5.89,29.929,6.814,29.055,214.41,63.414
24.005,31.737,4.12,5.23,28.462,6.991,27.869,184.001,61.173
22.473,29.65,3.45,4.77,26.574,11.527,26.051,487.291,52.684
20.871,28.048,3.12,4.61,24.522,1.202,24.456,1.369,42.103
21.279,29.574,3.52,5.16,23.43,4.409,25.405,127.318,31.765
21.042,30.192,4.09,5.83,22.906,0.0,25.617,0.0,26.435
23.263,32.738,4.81,6.4,26.039,0.103,27.966,0.103,28.064
25.445,34.203,5.06,6.33,29.288,1.473,29.835,32.379,38.966
27.228,36.9,5.62,6.63,30.85,0.886,32.039,6.773,49.911
26.496,35.97,5.47,6.3,28.756,2.833,31.222,66.739,68.729
24.827,33.963,5.17,5.96,28.111,4.187,29.393,76.777,76.908
24.632,33.66,5.11,6.01,28.952,5.986,29.142,134.167,70.632
24.176,32.893,4.8,5.87,29.108,4.223,28.5,56.157,63.414
23.352,31.082,4.05,5.22,28.462,9.81,27.216,300.413,61.173
22.014,29.192,3.42,4.73,26.058,5.158,25.593,76.348,52.684
21.079,28.259,3.14,4.61,24.468,3.102,24.668,44.777,42.103
20.726,29.037,3.49,5.17,23.33,3.589,24.871,57.726,31.765
20.722,29.869,4.06,5.82,22.694,1.408,25.293,9.709,26.435
22.921,32.401,4.77,6.37,26.039,0.103,27.652,0.103,28.064
25.611,34.371,5.07,6.35,29.266,0.595,30.003,8.099,38.966
25.898,35.619,5.49,6.61,30.85,2.849,30.758,52.202,49.911
26.1,35.574,5.41,6.23,28.754,2.144,30.825,31.391,68.729
25.293,34.434,5.22,5.98,28.111,3.167,29.865,51.717,76.908
24.76,33.766,5.11,6.0,28.952,4.053,29.248,80.43,70.632
24.41,33.13,4.83,5.89,29.108,4.753,28.738,90.716,63.414
23.307,31.019,4.04,5.2,28.462,8.792,27.151,256.322,61.173
22.516,29.692,3.46,4.75,26.579,11.493,26.091,338.255,52.684
20.651,27.831,3.11,4.63,23.316,3.817,24.239,37.466,42.103
20.02,28.336,3.45,5.11,22.399,4.028,24.167,105.327,31.765
21.069,30.215,4.09,5.82,23.367,0.0,25.64,0.0,26.435
22.658,32.106,4.73,6.35,24.641,2.137,27.379,56.014,28.064
25.617,34.398,5.08,6.36,29.266,0.875,30.008,10.114,38.966
25.969,35.668,5.48,6.61,30.85,1.347,30.806,12.136,49.911
26.411,35.887,5.45,6.24,28.754,2.537,31.137,56.437,68.729
25.349,34.485,5.22,5.99,28.111,2.289,29.917,23.336,76.908
24.896,33.924,5.13,6.02,29.613,3.321,29.406,40.265,70.632
24.299,33.014,4.81,5.88,29.108,6.063,28.622,146.006,63.414
23.623,31.34,4.07,5.21,28.462,10.216,27.47,360.513,61.173
22.696,29.871,3.47,4.75,26.623,3.549,26.272,27.676,52.684
21.261,28.441,3.16,4.63,24.737,4.87,24.851,121.342,42.103
20.531,28.847,3.48,5.15,22.583,2.389,24.678,31.606,31.765
21.471,30.623,4.12,5.83,23.93,0.342,26.047,0.349,26.435
23.068,32.54,4.8,6.38,25.884,1.818,27.81,41.395,28.064
26.03,34.789,5.11,6.35,29.288,1.205,30.398,6.327,38.966
26.967,36.638,5.6,6.63,30.845,2.219,31.777,30.067,49.911
26.347,35.821,5.43,6.26,28.416,1.587,31.071,20.507,68.729
25.222,34.361,5.21,5.99,28.111,3.334,29.793,45.083,76.908
